1.018236 0.006879 0.678546 0.206757 8.425241 1.146803 283.570511 279.271146 8.769125 -14.802423 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1005638091.parabola.sigma0.0.VOID.R-15.6-50_
0.992754 0.006018 0.548333 0.146035 7.851856 0.802613 415.314698 297.039690 18.265442 -19.803683 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1010008301.parabola.sigma0.0.VOID.R-15.6-50_
1.007582 0.009030 0.657644 0.216017 8.023772 1.764292 224.680961 292.834872 20.535703 -19.884198 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1016650678.parabola.sigma0.0.VOID.R-15.6-50_
0.995093 0.006934 0.659058 0.190479 8.349138 1.023149 280.332240 264.999082 22.872028 -22.062194 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1019876248.parabola.sigma0.0.VOID.R-15.6-50_
1.006070 0.006222 0.990095 0.178313 7.269547 1.615010 73.824665 91.221919 10.845989 -17.349587 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1023560380.parabola.sigma0.0.VOID.R-15.6-50_
1.005368 0.006376 0.868975 0.207546 8.965136 1.136773 188.969645 184.547484 8.791867 -15.465700 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1028968541.parabola.sigma0.0.VOID.R-15.6-50_
1.004008 0.007550 0.653722 0.188591 8.827584 1.292254 320.900534 290.223497 11.460990 -16.210443 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1029148515.parabola.sigma0.0.VOID.R-15.6-50_
0.996790 0.006421 0.785393 0.187968 11.007123 1.085877 393.653447 288.934941 22.631047 -21.800035 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1036580043.parabola.sigma0.0.VOID.R-15.6-50_
1.007591 0.005805 0.722922 0.209578 7.722774 1.047819 232.262264 249.451047 22.680523 -22.511768 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1038702849.parabola.sigma0.0.VOID.R-15.6-50_
0.999047 0.006519 0.667068 0.175741 9.803309 0.983308 415.498318 290.740024 16.372411 -18.123769 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1043428010.parabola.sigma0.0.VOID.R-15.6-50_
0.985623 0.006726 0.643489 0.179520 7.692329 1.044734 247.491977 247.637613 10.972090 -16.276812 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1043834222.parabola.sigma0.0.VOID.R-15.6-50_
1.007132 0.006097 0.762770 0.206557 9.063290 1.174414 283.910238 261.731093 17.010552 -19.206118 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1047385959.parabola.sigma0.0.VOID.R-15.6-50_
1.005227 0.006671 0.702534 0.185773 9.400913 1.028902 340.302273 267.759155 15.706597 -18.377708 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1052114297.parabola.sigma0.0.VOID.R-15.6-50_
1.002207 0.008227 0.842466 0.216846 8.739049 1.675958 133.764400 182.158443 6.780075 -13.842660 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1057271749.parabola.sigma0.0.VOID.R-15.6-50_
0.990542 0.089927 0.872223 0.474391 8.324492 1.681915 84.452465 253.333242 18.064290 -21.395880 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1067749740.parabola.sigma0.0.VOID.R-15.6-50_
1.005966 0.007251 0.748855 0.206329 9.910545 1.136831 304.968987 272.680111 11.606224 -16.028009 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1070802123.parabola.sigma0.0.VOID.R-15.6-50_
1.008042 0.006262 0.704167 0.195183 7.564750 1.029370 220.109775 225.331258 11.817970 -16.509648 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1072910539.parabola.sigma0.0.VOID.R-15.6-50_
1.002430 0.007782 0.670946 0.197503 9.470057 1.270408 332.143648 301.008685 8.494739 -14.368337 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1076873484.parabola.sigma0.0.VOID.R-15.6-50_
1.015967 0.008021 0.985137 0.202333 8.131265 2.433433 73.698683 122.934548 8.902465 -15.065429 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1079655868.parabola.sigma0.0.VOID.R-15.6-50_
1.025733 0.008181 1.042253 0.271452 11.422663 1.828869 176.258882 216.673625 11.701926 -15.802345 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1082345827.parabola.sigma0.0.VOID.R-15.6-50_
1.000849 0.006139 0.671079 0.181878 8.206545 0.969340 301.237006 261.405794 11.848877 -16.569481 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1089996733.parabola.sigma0.0.VOID.R-15.6-50_
1.007371 0.006207 0.778708 0.206424 9.264041 1.206228 268.819690 254.507291 21.141519 -21.146040 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1090208157.parabola.sigma0.0.VOID.R-15.6-50_
0.985590 0.086361 0.601480 0.486105 8.735488 0.869955 367.436173 459.830004 19.193770 -21.907359 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1090249413.parabola.sigma0.0.VOID.R-15.6-50_
0.989207 0.006540 0.731461 0.178648 6.307495 1.411522 120.016354 149.981731 12.516643 -17.373130 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S109224375.parabola.sigma0.0.VOID.R-15.6-50_
0.999639 0.006723 0.694528 0.190003 8.696765 1.210062 278.115821 262.984192 31.896773 -26.365199 box1/real/smooth/parabola_0.8/baofit/ind_void_nowt_parabola_case1/TwoPCF_CATALPTCICz0.466G960S1093443331.parabola.sigma0.0.VOID.R-15.6-50_
