1.02858 0.005095 0.67876 0.079907 8.43027 1.588728 12.444744 -16.747717 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1005638091_zspace.parabola.sigma0.2.VOID.R-16-50.dat
1.01142 0.018863 0.50463 0.077674 5.97328 2.194250 30.434383 -23.090272 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1010008301_zspace.parabola.sigma0.2.VOID.R-16-50.dat
1.01608 0.010428 0.52474 0.055750 6.85410 1.378459 9.280528 -13.775412 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1016650678_zspace.parabola.sigma0.2.VOID.R-16-50.dat
0.99511 0.008505 0.48881 0.041273 4.21393 1.463427 15.871300 -15.821416 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1019876248_zspace.parabola.sigma0.2.VOID.R-16-50.dat
0.99925 0.011035 0.56739 0.040846 5.62220 1.071285 29.308674 -24.997727 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1023560380_zspace.parabola.sigma0.2.VOID.R-16-50.dat
0.99765 0.010763 0.57012 0.042186 6.77299 1.034302 22.478951 -21.198748 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1028968541_zspace.parabola.sigma0.2.VOID.R-16-50.dat
0.97576 0.017306 0.53741 0.050389 7.26527 1.570441 25.145472 -21.327561 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1029148515_zspace.parabola.sigma0.2.VOID.R-16-50.dat
0.98610 0.009446 0.55323 0.038225 6.13936 1.036058 16.465077 -17.930113 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1036580043_zspace.parabola.sigma0.2.VOID.R-16-50.dat
1.01684 0.011594 0.58159 0.062151 6.09390 1.501641 29.211954 -23.939994 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1038702849_zspace.parabola.sigma0.2.VOID.R-16-50.dat
1.00357 0.012948 0.60294 0.049914 6.71240 1.135353 25.585390 -23.054031 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1043428010_zspace.parabola.sigma0.2.VOID.R-16-50.dat
0.99071 0.013303 0.51001 0.046937 5.32905 1.576991 37.751448 -28.739403 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1043834222_zspace.parabola.sigma0.2.VOID.R-16-50.dat
1.02226 0.007275 0.64655 0.065858 7.62801 1.299181 15.847672 -18.342867 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1047385959_zspace.parabola.sigma0.2.VOID.R-16-50.dat
1.03033 0.006971 0.70898 0.102818 10.20728 1.825465 15.219482 -17.023556 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1052114297_zspace.parabola.sigma0.2.VOID.R-16-50.dat
0.99931 0.010608 0.49917 0.042141 5.73137 1.287106 16.771587 -18.223906 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1057271749_zspace.parabola.sigma0.2.VOID.R-16-50.dat
0.99733 0.009603 0.50780 0.040497 4.99764 1.168814 20.308791 -20.357235 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1067749740_zspace.parabola.sigma0.2.VOID.R-16-50.dat
1.02960 0.007125 0.67321 0.079956 8.35808 1.548315 24.808683 -22.305681 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1070802123_zspace.parabola.sigma0.2.VOID.R-16-50.dat
0.98768 0.009035 0.47915 0.037888 4.36261 1.379113 24.164629 -22.157083 /hpcstorage/dforero/projects/baosystematics/patchy_results/box1/redshift/noise/parabola/out/BAOfit_TwoPCF_CATALPTCICz0.466G960S1072910539_zspace.parabola.sigma0.2.VOID.R-16-50.dat
