1.016909 0.007446 0.729634 0.066627 7.184823 1.215078 11.318096 -15.692061 ./BAOfit_CATALPTCICz0.466G960S1005638091.VOID.R-15.6-50.dat
0.995722 0.006743 0.729378 0.055693 6.890935 0.976849 15.641742 -19.244377 ./BAOfit_CATALPTCICz0.466G960S1010008301.VOID.R-15.6-50.dat
1.003872 0.008527 0.619207 0.065226 6.691699 1.402357 19.072387 -19.506241 ./BAOfit_CATALPTCICz0.466G960S1016650678.VOID.R-15.6-50.dat
0.995964 0.006890 0.713111 0.058180 7.164988 1.068721 17.418443 -19.470732 ./BAOfit_CATALPTCICz0.466G960S1019876248.VOID.R-15.6-50.dat
1.000209 0.006194 0.797343 0.065899 7.729123 1.132542 9.091290 -15.554379 ./BAOfit_CATALPTCICz0.466G960S1023560380.VOID.R-15.6-50.dat
1.002261 0.006571 0.855614 0.068093 8.252136 1.085410 10.111874 -16.345585 ./BAOfit_CATALPTCICz0.466G960S1028968541.VOID.R-15.6-50.dat
1.007048 0.007751 0.745759 0.080837 7.758121 1.452587 9.298649 -13.976843 ./BAOfit_CATALPTCICz0.466G960S1029148515.VOID.R-15.6-50.dat
0.995910 0.006450 0.932619 0.084274 9.768745 1.178424 15.543255 -17.796286 ./BAOfit_CATALPTCICz0.466G960S1036580043.VOID.R-15.6-50.dat
1.006351 0.005706 0.740122 0.059468 6.601037 1.065749 11.418120 -17.189533 ./BAOfit_CATALPTCICz0.466G960S1038702849.VOID.R-15.6-50.dat
0.998959 0.007076 0.830615 0.063685 8.418064 0.968204 14.454759 -18.288989 ./BAOfit_CATALPTCICz0.466G960S1043428010.VOID.R-15.6-50.dat
0.988999 0.007135 0.662790 0.059578 6.682676 1.210600 9.242261 -15.502756 ./BAOfit_CATALPTCICz0.466G960S1043834222.VOID.R-15.6-50.dat
1.003865 0.005348 0.786132 0.062704 7.448895 1.072593 11.280334 -16.410322 ./BAOfit_CATALPTCICz0.466G960S1047385959.VOID.R-15.6-50.dat
1.005775 0.007615 0.784567 0.073778 8.135212 1.230153 12.617414 -16.604497 ./BAOfit_CATALPTCICz0.466G960S1052114297.VOID.R-15.6-50.dat
0.999260 0.007761 0.694053 0.072152 7.651268 1.426181 3.215217 -11.596887 ./BAOfit_CATALPTCICz0.466G960S1057271749.VOID.R-15.6-50.dat
