0.997615 0.007468 0.833382 0.073133 8.915407 1.123161 7.485947 -14.291067 ./BAOfit_CATALPTCICz0.638G960S1005638091.parabola.R-18.5-50.dat
1.002813 0.009451 0.744671 0.078513 8.726383 1.263766 14.819458 -17.933233 ./BAOfit_CATALPTCICz0.638G960S1010008301.parabola.R-18.5-50.dat
1.001619 0.014139 0.745802 0.130437 9.637588 2.231342 25.477947 -21.665572 ./BAOfit_CATALPTCICz0.638G960S1016650678.parabola.R-18.5-50.dat
0.993742 0.007890 0.691060 0.067381 7.033027 1.205832 8.072507 -13.948490 ./BAOfit_CATALPTCICz0.638G960S1019876248.parabola.R-18.5-50.dat
0.998645 0.008108 0.857563 0.085468 9.414007 1.228216 6.399905 -13.187932 ./BAOfit_CATALPTCICz0.638G960S1023560380.parabola.R-18.5-50.dat
1.009511 0.006797 0.966242 0.090135 10.438517 1.119849 8.939934 -15.429930 ./BAOfit_CATALPTCICz0.638G960S1028968541.parabola.R-18.5-50.dat
0.999700 0.009843 0.748421 0.091141 8.784648 1.524257 5.478173 -12.280229 ./BAOfit_CATALPTCICz0.638G960S1029148515.parabola.R-18.5-50.dat
1.010194 0.008704 0.861172 0.088395 9.523324 1.273955 7.535357 -14.306081 ./BAOfit_CATALPTCICz0.638G960S1036580043.parabola.R-18.5-50.dat
1.010650 0.012359 0.802698 0.132265 10.976676 2.049682 13.406850 -15.596822 ./BAOfit_CATALPTCICz0.638G960S1038702849.parabola.R-18.5-50.dat
1.000551 0.009091 0.873811 0.091634 10.124708 1.251419 9.167912 -14.625268 ./BAOfit_CATALPTCICz0.638G960S1043428010.parabola.R-18.5-50.dat
0.996884 0.008540 0.982064 0.099067 10.899646 1.248613 10.035884 -15.019477 ./BAOfit_CATALPTCICz0.638G960S1043834222.parabola.R-18.5-50.dat
1.003215 0.009441 0.767418 0.093745 9.422256 1.496289 7.098222 -13.084327 ./BAOfit_CATALPTCICz0.638G960S1047385959.parabola.R-18.5-50.dat
0.999545 0.008804 0.803830 0.082501 8.957173 1.271736 4.773537 -12.272520 ./BAOfit_CATALPTCICz0.638G960S1052114297.parabola.R-18.5-50.dat
0.994758 0.007227 0.787454 0.063242 8.097551 0.979492 16.195003 -19.044271 ./BAOfit_CATALPTCICz0.638G960S1057271749.parabola.R-18.5-50.dat
1.006374 0.010125 0.856452 0.090687 9.753300 1.291080 15.480911 -17.887792 ./BAOfit_CATALPTCICz0.638G960S1067749740.parabola.R-18.5-50.dat
1.000793 0.008435 0.752756 0.081806 8.944819 1.307146 31.639180 -26.317707 ./BAOfit_CATALPTCICz0.638G960S1070802123.parabola.R-18.5-50.dat
1.014206 0.007443 0.809901 0.066418 7.987618 1.038364 12.397986 -16.911991 ./BAOfit_CATALPTCICz0.638G960S1072910539.parabola.R-18.5-50.dat
1.008654 0.008427 0.850810 0.088855 9.571650 1.318293 8.933417 -14.891189 ./BAOfit_CATALPTCICz0.638G960S1076873484.parabola.R-18.5-50.dat
1.030239 0.011121 1.110096 0.228079 13.269200 2.501867 21.729786 -19.872881 ./BAOfit_CATALPTCICz0.638G960S1079655868.parabola.R-18.5-50.dat
0.995177 0.008394 0.801220 0.075709 8.565177 1.221334 9.615357 -15.390169 ./BAOfit_CATALPTCICz0.638G960S1082345827.parabola.R-18.5-50.dat
0.989812 0.009538 0.839295 0.093302 9.786343 1.418234 15.010902 -17.396412 ./BAOfit_CATALPTCICz0.638G960S1089996733.parabola.R-18.5-50.dat
1.009527 0.006699 0.763551 0.071886 8.187779 1.153285 12.213165 -16.745447 ./BAOfit_CATALPTCICz0.638G960S1090208157.parabola.R-18.5-50.dat
1.004366 0.006885 0.842555 0.077638 8.941504 1.145955 9.142985 -14.652591 ./BAOfit_CATALPTCICz0.638G960S1090249413.parabola.R-18.5-50.dat
1.010964 0.008096 0.836509 0.087560 9.185641 1.326908 8.013064 -14.761754 ./BAOfit_CATALPTCICz0.638G960S109224375.parabola.R-18.5-50.dat
0.990165 0.008492 0.725976 0.075579 8.660886 1.250965 11.893813 -16.532134 ./BAOfit_CATALPTCICz0.638G960S1093443331.parabola.R-18.5-50.dat
1.006429 0.008845 0.842208 0.111307 10.241084 1.695659 17.520294 -18.650938 ./BAOfit_CATALPTCICz0.638G960S110218404.parabola.R-18.5-50.dat
0.999086 0.006804 0.641224 0.059669 5.227135 1.327500 7.898550 -14.683690 ./BAOfit_CATALPTCICz0.638G960S1106086967.parabola.R-18.5-50.dat
0.998767 0.006804 0.767240 0.075148 7.787940 1.306795 15.972449 -18.492790 ./BAOfit_CATALPTCICz0.638G960S1125987812.parabola.R-18.5-50.dat
1.001356 0.007963 0.854643 0.087406 9.981316 1.246116 9.181112 -15.252453 ./BAOfit_CATALPTCICz0.638G960S1127858495.parabola.R-18.5-50.dat
0.988326 0.006793 0.737144 0.061122 7.705810 0.999906 24.422682 -23.363155 ./BAOfit_CATALPTCICz0.638G960S1133045298.parabola.R-18.5-50.dat
1.004595 0.007370 0.902594 0.091549 10.052489 1.260665 5.347543 -12.240190 ./BAOfit_CATALPTCICz0.638G960S1137451315.parabola.R-18.5-50.dat
1.002379 0.009514 0.805457 0.082191 9.396661 1.207287 10.680991 -15.802343 ./BAOfit_CATALPTCICz0.638G960S1141072742.parabola.R-18.5-50.dat
0.994046 0.008188 0.846897 0.089977 9.572388 1.364287 4.659174 -12.690641 ./BAOfit_CATALPTCICz0.638G960S114138117.parabola.R-18.5-50.dat
0.999796 0.012010 0.769580 0.088589 9.359471 1.400500 26.742186 -22.681648 ./BAOfit_CATALPTCICz0.638G960S114530336.parabola.R-18.5-50.dat
1.022871 0.007955 0.922419 0.086058 10.077408 1.071861 8.844042 -15.275883 ./BAOfit_CATALPTCICz0.638G960S1146279901.parabola.R-18.5-50.dat
1.003621 0.008609 0.678568 0.066923 7.248691 1.216620 5.335877 -12.284650 ./BAOfit_CATALPTCICz0.638G960S1158360484.parabola.R-18.5-50.dat
1.000004 0.008205 0.845186 0.081409 9.169920 1.216968 4.598123 -12.627808 ./BAOfit_CATALPTCICz0.638G960S1170957577.parabola.R-18.5-50.dat
