936.350 1218.793 2376.786 2500.000 0.888
936.350 1218.793 0.000 157.542 0.888
145.209 425.997 2165.440 2447.581 0.888
51.461 335.175 2424.775 2500.000 0.877
51.461 335.175 0.000 200.644 0.877
760.606 1039.253 1311.891 1588.759 0.877
1529.632 1806.512 348.735 626.553 0.973
499.184 779.862 1285.586 1559.358 0.889
1518.862 1792.869 426.310 711.497 0.870
1710.583 1985.310 1100.381 1379.829 0.885
85.971 362.429 2273.301 2500.000 0.910
85.971 362.429 0.000 54.865 0.910
1366.776 1652.224 462.136 745.125 0.802
2348.747 2500.000 2237.068 2500.000 0.894
2348.747 2500.000 0.000 21.913 0.894
0.000 129.494 2237.068 2500.000 0.894
0.000 129.494 0.000 21.913 0.894
971.693 1255.360 678.373 956.069 0.885
702.336 977.303 1356.740 1640.071 0.866
13.805 295.930 2038.654 2321.059 0.931
1928.176 2205.894 185.112 459.761 0.917
827.245 1104.363 158.896 436.193 0.949
1824.015 2108.422 1593.894 1873.051 0.918
1901.963 2184.899 1403.193 1682.623 0.868
1306.832 1580.338 1068.853 1343.401 0.904
785.890 1070.554 1271.427 1547.764 0.885
1025.957 1302.035 1888.878 2163.036 0.860
2324.244 2500.000 2020.301 2304.508 0.875
0.000 105.440 2020.301 2304.508 0.875
2009.180 2293.654 466.425 746.431 0.865
569.838 853.369 1067.769 1351.841 0.884
17.380 295.844 1276.868 1552.862 0.883
2357.274 2500.000 808.007 1090.084 0.860
0.000 137.020 808.007 1090.084 0.860
909.074 1194.432 2429.455 2500.000 0.804
909.074 1194.432 0.000 205.824 0.804
712.101 992.996 92.217 371.760 0.899
128.697 413.370 696.616 972.830 0.898
2464.126 2500.000 605.138 887.956 0.842
0.000 245.812 605.138 887.956 0.842
594.094 871.930 1820.541 2101.723 0.929
225.724 502.966 2088.256 2363.799 0.905
1693.911 1973.572 41.470 317.518 0.875
1612.932 1894.856 435.916 713.992 0.861
2311.734 2500.000 2193.348 2474.881 0.884
0.000 88.181 2193.348 2474.881 0.884
2043.056 2322.939 1388.002 1664.245 0.913
847.574 1129.941 873.024 1157.556 0.939
2217.716 2499.021 1949.689 2223.937 0.915
12.654 292.779 402.020 683.956 0.864
1629.903 1912.096 560.673 836.858 0.958
