468.175 570.476 1188.393 1250.000
468.175 570.476 0.000 14.026
195.023 162.542 194.993 324.130
751.394 711.412 885.091 1034.974
1040.553 1032.820 265.424 258.006
380.303 422.594 655.946 670.093
764.816 779.147 174.367 203.541
570.087 565.924 981.470 1040.219
740.518 817.929 58.063 48.070
81.314 230.343 1186.107 1250.000
81.314 230.343 0.000 53.688
380.767 473.516 122.090 166.022
152.548 115.327 618.971 756.737
323.475 341.719 828.153 888.068
683.388 833.206 231.068 341.996
1174.374 1249.855 1118.534 1250.000
1174.374 1249.855 0.000 8.811
110.616 75.563 244.979 265.946
485.847 607.496 339.186 366.439
351.168 335.255 678.370 794.711
93.188 203.539 1233.609 1229.254
6.903 104.176 1019.327 1121.030
964.088 991.683 92.556 71.631
1078.879 1100.961 779.123 747.736
388.728 490.551 406.479 489.892
1109.016 1088.836 590.269 688.819
950.981 1061.076 701.596 756.257
653.416 614.402 534.426 511.906
39.286 58.059 795.513 853.129
1134.458 1172.436 311.615 418.627
285.998 299.850 96.225 84.371
1162.122 1244.705 1010.150 1140.344
1004.590 1139.004 233.213 296.983
1009.300 1028.803 1120.114 1098.026
284.919 404.424 533.885 661.933
8.690 48.074 638.434 638.757
149.832 294.315 422.019 442.561
648.488 677.116 878.774 1029.032
1203.059 1250.000 314.728 330.805
0.000 8.411 314.728 330.805
356.051 433.865 46.109 102.546
64.348 201.903 348.308 352.122
181.119 334.150 611.816 616.129
840.169 843.599 952.025 1053.569
459.729 542.337 790.382 853.439
112.862 132.920 1044.128 1037.334
50.969 142.383 738.616 697.835
640.116 725.053 283.120 273.895
863.672 1006.920 483.419 466.825
426.333 567.173 141.842 273.211
322.427 441.773 824.980 891.922
662.063 636.585 302.315 437.660
1125.523 1149.230 791.377 817.120
907.445 1040.764 1121.388 1233.265
802.540 790.767 105.175 240.787
758.036 734.232 11.496 100.098
6.327 71.975 201.010 295.291
814.952 913.289 280.337 283.688
406.750 492.578 933.114 1058.861
822.016 796.653 710.386 739.831
331.503 482.007 304.987 339.508
1115.058 1229.922 788.923 845.352
721.130 716.080 615.647 716.039
350.965 435.962 30.395 21.719
1175.573 1250.000 1192.411 1222.344
0.000 64.448 1192.411 1222.344
19.321 60.859 1160.398 1250.000
19.321 60.859 0.000 59.631
1204.525 1219.316 1066.262 1099.183
1063.921 1053.721 396.153 463.414
1170.193 1240.107 870.037 845.374
768.759 752.678 1237.567 1250.000
768.759 752.678 0.000 47.135
1096.716 1192.021 925.961 1022.359
449.364 567.138 366.990 484.914
1083.840 1142.011 1141.551 1197.756
997.869 1094.164 812.455 927.515
1112.507 1143.525 422.494 397.192
722.850 771.871 44.928 109.358
358.177 320.178 738.542 701.913
1028.251 1009.565 450.238 510.589
962.492 1042.972 269.776 242.747
64.602 128.631 664.193 747.581
907.614 966.776 1219.815 1240.308
993.983 1037.679 338.540 310.133
31.688 154.786 1203.311 1250.000
31.688 154.786 0.000 48.407
511.191 498.380 216.618 222.568
686.533 774.475 893.245 905.133
1193.582 1250.000 922.371 1000.617
0.000 10.354 922.371 1000.617
524.500 551.596 309.664 417.135
17.992 0.000 145.091 109.138
1069.326 1120.062 879.572 855.041
614.520 605.062 591.840 634.512
498.131 581.051 769.813 734.775
468.266 524.795 782.325 909.525
823.367 793.382 203.668 288.054
33.139 177.087 732.219 803.216
485.212 532.765 804.110 869.135
1176.831 1250.000 482.628 619.600
0.000 74.971 482.628 619.600
244.739 220.796 86.702 46.248
118.054 88.193 853.758 873.455
1056.094 1174.890 29.090 41.363
147.706 229.396 870.921 1002.318
918.839 931.147 1004.351 995.741
938.268 1092.271 1008.543 1046.969
465.023 489.085 970.516 1112.569
1073.016 1179.092 536.243 643.053
