1419.022 1521.322 2272.513 2348.147
915.858 883.376 915.787 1044.924
1797.706 1757.725 1951.097 2100.980
2115.520 2107.786 1068.452 1061.034
1278.939 1321.229 1679.650 1693.798
1813.692 1828.022 865.999 895.173
1565.870 1561.706 2054.582 2113.330
1784.649 1862.060 499.729 489.736
591.383 740.411 2269.359 2386.940
1279.719 1372.468 724.645 768.577
810.005 772.785 1631.624 1769.390
1179.520 1197.764 1887.297 1947.212
1714.425 1864.244 996.908 1107.836
2253.990 2329.472 2193.358 2333.635
689.752 654.699 1026.476 1047.444
1445.555 1567.204 1207.825 1235.077
1228.973 1213.060 1708.120 1824.461
633.090 743.441 2355.593 2351.238
172.303 269.576 2093.831 2195.534
2036.307 2063.902 630.938 610.014
2154.127 2176.209 1830.576 1799.190
1293.028 1394.850 1322.221 1405.634
2184.006 2163.826 1593.345 1691.895
2022.418 2132.513 1737.115 1791.776
1676.408 1637.394 1516.103 1493.583
411.061 429.834 1849.731 1907.347
2209.117 2247.095 1157.695 1264.707
1109.088 1122.940 643.322 631.468
2239.169 2321.752 2084.385 2214.579
2078.640 2213.054 1001.523 1065.293
2083.508 2103.010 2194.907 2172.819
1106.995 1226.499 1515.335 1643.383
193.330 232.714 1657.078 1657.401
802.762 947.246 1347.258 1367.801
1670.075 1698.703 1944.122 2094.380
2294.323 2349.675 1163.463 1179.540
1237.487 1315.302 445.324 501.762
526.083 663.637 1223.958 1227.773
882.605 1035.637 1622.166 1626.479
1900.940 1904.369 2023.527 2125.072
1406.164 1488.771 1843.756 1906.813
696.721 716.779 2119.151 2112.356
468.207 559.621 1782.355 1741.575
1659.260 1744.196 1103.494 1094.269
1927.345 2070.592 1441.939 1425.345
1354.127 1494.967 781.065 912.435
1177.608 1296.954 1883.678 1950.620
1687.465 1661.987 1140.289 1275.634
2200.200 2223.908 1844.916 1870.660
1975.582 2108.901 2196.154 2308.031
1857.882 1846.110 672.576 808.188
1805.635 1781.831 222.364 310.966
164.962 230.610 929.809 1024.090
1872.194 1970.531 1098.057 1101.408
1322.661 1408.489 2003.329 2129.076
1880.291 1854.928 1747.962 1777.407
1194.067 1344.571 1145.317 1179.838
2189.947 2304.811 1842.054 1898.483
1761.131 1756.081 1627.237 1727.629
1228.619 1313.615 361.564 352.888
2255.504 2394.379 2278.203 2308.136
288.268 329.807 2237.169 2386.402
2296.680 2311.472 2141.494 2174.415
2139.142 2128.942 1305.317 1372.579
2248.807 2318.721 1934.434 1909.771
1818.361 1802.279 2367.018 2426.585
2171.861 2267.166 1995.635 2092.034
1390.222 1507.996 1256.354 1374.278
2159.074 2217.244 2216.443 2272.648
2071.675 2167.970 1869.324 1984.384
2187.440 2218.459 1348.016 1322.714
1763.230 1812.252 439.585 504.015
1241.176 1203.178 1782.265 1745.637
2102.977 2084.290 1391.573 1451.924
2034.621 2115.101 1077.176 1050.148
527.119 591.147 1690.177 1773.565
1975.766 2034.928 2323.994 2344.487
2067.637 2111.333 1206.674 1178.267
369.178 492.275 2294.725 2389.821
1482.780 1469.969 965.233 971.183
1718.366 1806.307 1960.064 1971.952
2279.898 2346.670 1991.764 2070.009
1501.958 1529.054 1154.065 1261.535
278.178 243.280 789.960 754.007
2144.569 2195.305 1945.005 1920.473
1625.747 1616.289 1595.464 1638.136
1463.715 1546.636 1819.606 1784.569
1419.159 1475.688 1834.334 1961.534
1881.835 1851.851 935.936 1020.322
377.534 521.481 1774.621 1845.617
1444.611 1492.163 1859.699 1924.724
2257.105 2405.244 1440.759 1577.731
1025.974 1002.031 610.659 570.205
712.565 682.705 1916.251 1935.948
2131.259 2250.054 353.717 365.990
797.047 878.737 1935.416 2066.812
1987.946 2000.255 2078.393 2069.783
2008.854 2162.857 2082.726 2121.152
1414.236 1438.299 2043.084 2185.138
2148.266 2254.342 1518.677 1625.488
